State,City,Bedroom,Bathroom,Area,LotArea,Latitude,Longitude,ListedPrice
791025.4672131147,567713.5205519039,3.0,2.0,1833.0,0.5099862258953168,39.2092,-77.14145,475000.0
791025.4672131147,473624.70960201544,3.0,3.0,1972.0,0.4681818181818182,39.67941,-77.714874,374900.0
791025.4672131147,343581.545708308,5.0,4.0,4556.0,0.3427915518824609,39.20538,-76.91838,950000.0
791025.4672131147,495930.80209117907,3.0,2.0,1508.0,0.1550322865013774,38.99393,-76.69644,349000.0
791025.4672131147,535049.358279825,4.0,3.0,1826.0,0.2612947658402204,39.28147,-77.20445,599000.0
791025.4672131147,564725.4964584718,4.0,3.0,1756.0,0.2355371900826446,39.08045,-77.23743,660000.0
791025.4672131147,507922.2820008745,3.0,2.0,1414.0,3.64,38.48461,-76.85894,344000.0
791025.4672131147,497643.71252619766,4.0,1.0,1700.0,0.1515151515151515,39.4494,-76.79979,265000.0
791025.4672131147,337841.84857615124,3.0,2.0,1172.0,0.0305785123966942,39.33501,-76.44315,220000.0
791025.4672131147,2050714.0277011618,4.0,2.0,1800.0,0.4047291092745638,38.29828,-76.63909,310000.0
791025.4672131147,513894.26097413606,5.0,3.0,1880.0,0.3544077134986226,39.55713,-76.38686,389900.0
791025.4672131147,515207.0554804588,4.0,2.0,1864.0,0.573921028466483,38.69856,-76.84737,399990.0
791025.4672131147,648851.1610263275,6.0,9.0,4549.0,0.1170798898071625,38.41825,-75.067505,4899990.0
791025.4672131147,575769.6379606831,4.0,4.0,3400.0,0.2266299357208448,39.40622,-76.80535,530000.0
791025.4672131147,535049.358279825,3.0,2.0,1450.0,0.4591368227731864,39.28571,-77.19624,550000.0
791025.4672131147,489707.0955900548,4.0,1.0,1248.0,0.5685950413223141,39.68534,-76.82643,204000.0
791025.4672131147,337841.84857615124,4.0,4.0,2733.0,0.1864095500459136,39.408348,-76.479805,405000.0
791025.4672131147,503242.0265493721,3.0,4.0,1812.0,0.3,38.6386,-76.90372,320000.0
791025.4672131147,500392.50163724925,4.0,3.0,3340.0,2.02,38.39139,-75.67187,415000.0
791025.4672131147,567713.5205519039,3.0,3.0,1874.0,0.217653810835629,39.17493,-77.22023,525000.0
791025.4672131147,3818782.981096416,6.0,11.0,16557.0,1.94,39.0102,-77.18343,12500000.0
791025.4672131147,491694.5922506978,4.0,3.0,2107.0,0.1954315886134068,38.3967,-75.16791,430000.0
791025.4672131147,515214.2696410507,4.0,3.0,2493.0,0.2544536271808999,39.364616,-77.545525,620385.0
791025.4672131147,534965.445854876,5.0,4.0,2748.0,0.3984159779614325,38.72528,-77.01868,599900.0
791025.4672131147,337841.84857615124,5.0,4.0,2826.0,0.25,39.34416,-76.59279,375000.0
791025.4672131147,400248.9892336463,4.0,3.0,1944.0,0.2539944903581267,39.11119,-76.8467,499900.0
791025.4672131147,496520.3796989992,4.0,3.0,1958.0,1.48,39.46665,-77.46421,485000.0
791025.4672131147,651392.054227256,4.0,3.0,2216.0,0.7517676767676768,38.86883,-76.3656,1225000.0
791025.4672131147,337841.84857615124,5.0,3.0,1980.0,0.0472910927456382,39.31623,-76.64851,249900.0
791025.4672131147,457533.97314524313,3.0,3.0,2611.0,1.8214297520661156,39.23123,-77.246025,479900.0
791025.4672131147,1389473.748951713,3.0,2.0,1258.0,0.1399999999999999,38.9667,-76.49224,420000.0
791025.4672131147,492257.3310095164,2.0,2.0,1464.0,0.3355831037649219,37.97506,-75.83772,158000.0
791025.4672131147,525771.7136590264,3.0,2.0,1426.0,0.093595041322314,38.35565,-75.56485,205000.0
791025.4672131147,482681.2379744529,3.0,1.0,1624.0,6.43,38.060467,-75.59958,150000.0
791025.4672131147,496520.3796989992,3.0,3.0,2853.0,6.8,39.44333,-77.48593,725000.0
791025.4672131147,489815.0974585237,4.0,2.0,2800.0,1.0,38.673702,-75.75328,299000.0
791025.4672131147,456233.9026196505,3.0,3.0,1590.0,0.0631313131313131,39.47206,-76.29768,299500.0
791025.4672131147,564725.4964584718,5.0,4.0,2396.0,0.3575298438934802,39.13559,-77.13325,629900.0
791025.4672131147,509723.7223653109,5.0,4.0,3614.0,1.03,38.56136,-77.00078,525000.0
791025.4672131147,337841.84857615124,3.0,1.0,1728.0,0.0924012855831037,39.29704,-76.45374,239900.0
791025.4672131147,1547874.8672575112,3.0,4.0,2700.0,0.1721763085399449,38.99518,-77.10997,1049000.0
791025.4672131147,456233.9026196505,3.0,2.0,1200.0,0.7893948576675849,39.46974,-76.31672,239900.0
791025.4672131147,519249.1934253749,5.0,3.0,2220.0,0.2791551882460973,38.85054,-76.49823,479000.0
791025.4672131147,459104.2126102351,3.0,1.0,1278.0,0.0969696969696969,39.42937,-76.31763,129900.0
791025.4672131147,511511.2178350533,3.0,2.0,1232.0,0.3619834710743801,39.52157,-75.81557,349900.0
791025.4672131147,505309.6459090751,3.0,3.0,1502.0,0.9399908172635444,39.42474,-76.34738,345000.0
791025.4672131147,550988.1870150268,4.0,4.0,3612.0,0.4709595959595959,38.71764,-76.61014,675000.0
791025.4672131147,534965.445854876,4.0,3.0,2552.0,0.2571166207529844,38.78445,-76.96934,489999.0
791025.4672131147,337841.84857615124,4.0,4.0,3240.0,2.295684113865932e-05,39.30917,-76.6145,535000.0
791025.4672131147,502213.31448717025,3.0,1.0,1584.0,1.54,38.47911,-77.19337,345000.0
791025.4672131147,519174.3052983817,4.0,2.0,1836.0,0.0771349862258953,38.77113,-76.07406,697500.0
791025.4672131147,508110.6160492565,3.0,2.0,2220.0,0.2899908172635445,38.30604,-76.53854,365000.0
791025.4672131147,525486.9260398792,3.0,3.0,1752.0,4.120653425160698,38.80514,-76.23172,479000.0
791025.4672131147,503242.0265493721,4.0,3.0,1860.0,0.2772956841138659,38.60971,-76.89547,399900.0
791025.4672131147,1389473.748951713,7.0,9.0,13495.0,3.69,38.950676,-76.51802,5500000.0
791025.4672131147,479663.2630630389,3.0,2.0,1512.0,0.3757116620752984,39.61224,-77.79294,309900.0
791025.4672131147,337841.84857615124,3.0,3.0,1344.0,0.0462809917355371,39.35628,-76.60943,199000.0
791025.4672131147,532358.9306136273,4.0,4.0,3432.0,1.1,39.46078,-77.15796,865980.0
791025.4672131147,516830.63276882155,5.0,2.0,2496.0,1.03,38.23644,-76.441895,419900.0
791025.4672131147,502213.31448717025,3.0,3.0,3504.0,1.12,38.458252,-77.26317,425000.0
791025.4672131147,572189.4503976166,5.0,2.0,1980.0,0.2648989898989899,38.97479,-76.74905,499999.0
791025.4672131147,536676.254835097,4.0,2.0,2536.0,0.2946280991735537,39.39134,-77.25052,565000.0
791025.4672131147,727917.611761601,4.0,2.0,1088.0,0.1204775022956841,39.32416,-76.45162,250000.0
791025.4672131147,565670.1961117156,4.0,5.0,4961.0,4.37,39.25756,-76.96457,1100000.0
791025.4672131147,491694.5922506978,4.0,2.0,1200.0,0.2238292011019284,38.3932,-75.16932,350000.0
791025.4672131147,522377.00940643065,4.0,3.0,2758.0,0.2838154269972451,39.13954,-77.06612,750000.0
791025.4672131147,488291.24253781117,3.0,3.0,2600.0,0.3249770431588613,39.15691,-76.90504,624900.0
791025.4672131147,496520.3796989992,3.0,3.0,2140.0,0.168732782369146,39.45208,-77.40881,379900.0
791025.4672131147,494921.73579494125,3.0,2.0,1750.0,0.6179522497704315,38.81868,-76.90506,249900.0
791025.4672131147,515558.2259882445,3.0,3.0,1794.0,0.1749540863177227,39.586,-77.02378,365000.0
791025.4672131147,337841.84857615124,3.0,2.0,1660.0,0.0674242424242424,39.30373,-76.66757,95000.0
791025.4672131147,513894.26097413606,3.0,2.0,1794.0,0.9899908172635444,39.58625,-76.25929,389900.0
791025.4672131147,547041.0116924767,3.0,3.0,3069.0,3.33,38.51495,-76.72862,485000.0
791025.4672131147,337841.84857615124,0.0,0.0,1350.0,0.20689439853076214,39.30945,-76.63591,20000.0
791025.4672131147,337841.84857615124,4.0,3.0,1848.0,0.2496556473829201,39.309387,-76.428764,429900.0
791025.4672131147,515208.35656520235,3.0,3.0,2534.0,0.2,39.1992,-76.66819,400000.0
791025.4672131147,547540.3124444074,6.0,4.0,3624.0,1.5,38.76273,-76.68006,648500.0
791025.4672131147,400248.9892336463,4.0,3.0,3264.0,0.4514692378328742,39.05019,-76.83028,585000.0
791025.4672131147,532358.9306136273,3.0,3.0,1510.0,0.0550964187327823,39.37613,-77.15155,335000.0
791025.4672131147,337841.84857615124,5.0,4.0,2335.0,0.349793388429752,39.33495,-76.68447,449000.0
791025.4672131147,337841.84857615124,4.0,5.0,2390.0,0.1896005509641873,39.33332,-76.6975,375000.0
791025.4672131147,531146.6446746696,4.0,3.0,2819.0,0.9595959595959596,39.13606,-76.255745,522500.0
791025.4672131147,520998.1836743558,4.0,2.0,2716.0,5.1,39.157673,-75.97654,444500.0
791025.4672131147,337841.84857615124,0.0,0.0,1320.0,0.03,39.3007,-76.67125,70000.0
791025.4672131147,489815.0974585237,3.0,2.0,2416.0,0.3139348025711662,38.69384,-75.77791,164900.0
791025.4672131147,337841.84857615124,3.0,3.0,1729.0,0.6799999999999999,39.36124,-76.65278,529900.0
791025.4672131147,1389473.748951713,3.0,3.0,1900.0,0.0656565656565656,38.97637,-76.48847,899900.0
791025.4672131147,475849.8601190707,3.0,1.0,1221.0,1.0,38.13558,-75.95163,112000.0
791025.4672131147,497107.0041650089,3.0,2.0,1624.0,0.3443526170798898,38.48645,-76.68182,425000.0
791025.4672131147,513777.1633472094,3.0,3.0,1745.0,0.9099862258953167,39.47584,-77.69833,389000.0
791025.4672131147,523504.72537238954,4.0,3.0,2024.0,0.2140036730945821,39.47967,-76.60933,539900.0
791025.4672131147,1079811.3602376457,3.0,2.0,1172.0,0.1699999999999999,39.06456,-76.53768,350000.0
791025.4672131147,337841.84857615124,3.0,3.0,1960.0,0.2065886134067952,39.34069,-76.56207,319000.0
791025.4672131147,492257.3310095164,3.0,2.0,1644.0,0.8935491276400367,38.01914,-75.82213,389000.0
791025.4672131147,559747.6724544641,4.0,3.0,2523.0,0.2472681359044995,39.41979,-76.64661,674900.0
791025.4672131147,515373.8428684261,3.0,4.0,1974.0,0.0459136822773186,38.82668,-76.76683,369900.0
791025.4672131147,651392.054227256,3.0,3.0,2344.0,0.5026629935720844,38.90403,-76.36289,644999.0
791025.4672131147,400248.9892336463,3.0,2.0,1344.0,0.0308539944903581,39.10827,-76.83361,80000.0
791025.4672131147,525771.7136590264,3.0,3.0,2965.0,0.2337695133149678,38.35838,-75.61396,525000.0
791025.4672131147,480507.0294290038,3.0,2.0,1198.0,0.938,38.863426,-76.84256,129000.0
791025.4672131147,488104.16083922645,3.0,2.0,2218.0,0.2449035812672176,39.63107,-78.83089,189777.0
791025.4672131147,507234.4082283036,3.0,2.0,1520.0,0.4457988980716253,39.372124,-77.055626,360000.0
791025.4672131147,535049.358279825,4.0,2.0,1332.0,0.4962809917355372,39.29804,-77.17525,499000.0
791025.4672131147,1547874.8672575112,7.0,9.0,8076.0,0.719742883379247,38.98643,-77.10592,7995000.0
791025.4672131147,337841.84857615124,4.0,2.0,1718.0,0.4,39.33556,-76.75957,239000.0
791025.4672131147,487235.0345771578,3.0,2.0,1313.0,0.0579660238751147,39.24072,-76.50975,185000.0
791025.4672131147,480729.6108590079,4.0,2.0,1000.0,0.0344352617079889,39.34114,-76.4093,135000.0
791025.4672131147,521100.3498223263,4.0,3.0,3356.0,5.61,38.43486,-76.55986,525000.0
791025.4672131147,506205.98800777504,5.0,3.0,2034.0,1.52,39.46632,-77.11421,475000.0
791025.4672131147,456233.9026196505,3.0,2.0,1732.0,0.3839990817263544,39.48929,-76.31205,360000.0
791025.4672131147,499468.0624250019,3.0,2.0,1732.0,0.1891643709825528,39.63664,-77.4123,325000.0
791025.4672131147,481856.6698272251,5.0,2.0,936.0,0.132001836547291,38.96883,-76.9135,380000.0
791025.4672131147,495197.5623422886,3.0,2.0,1344.0,0.1836547291092745,38.66169,-76.53323,179950.0
791025.4672131147,541099.9429634389,4.0,3.0,2677.0,0.2919880624426079,39.4543,-76.61747,599000.0
791025.4672131147,400248.9892336463,4.0,4.0,1920.0,0.051951331496786,39.10453,-76.88413,375000.0
791025.4672131147,525771.7136590264,3.0,1.0,1008.0,0.506198347107438,38.36097,-75.54442,210000.0
791025.4672131147,515214.2696410507,5.0,4.0,3549.0,2.3,39.39789,-77.51207,685000.0
791025.4672131147,497107.0041650089,3.0,3.0,2296.0,0.8774334251606979,38.496002,-76.72316,380000.0
791025.4672131147,502756.30261425674,3.0,2.0,1524.0,0.1159320477502295,39.02348,-76.51167,524900.0
791025.4672131147,532358.9306136273,4.0,3.0,2273.0,1.29,39.39904,-77.1472,720000.0
791025.4672131147,529236.5353481577,4.0,4.0,2706.0,0.1578741965105601,39.06093,-76.7008,687500.0
791025.4672131147,542531.1361814319,3.0,3.0,2094.0,0.415564738292011,39.13966,-77.41262,610000.0
791025.4672131147,337841.84857615124,3.0,2.0,1728.0,0.1492194674012855,39.21691,-76.60811,364900.0
791025.4672131147,496520.3796989992,4.0,4.0,1864.0,0.0730486685032139,39.45847,-77.39219,459000.0
791025.4672131147,565744.249432395,4.0,3.0,3218.0,0.4533976124885215,39.09323,-76.47295,619900.0
791025.4672131147,651392.054227256,3.0,3.0,2340.0,0.3477961432506887,38.88398,-76.3363,549800.0
791025.4672131147,486649.8178698284,4.0,3.0,2400.0,4.6,39.67604,-75.96836,399900.0
791025.4672131147,337841.84857615124,3.0,2.0,1716.0,0.0459136822773186,39.31363,-76.77695,275000.0
791025.4672131147,1389473.748951713,3.0,2.0,1708.0,0.1962809917355372,38.93467,-76.47096,625000.0
791025.4672131147,515558.2259882445,4.0,3.0,2889.0,0.5269972451790633,39.61863,-76.89998,474500.0
791025.4672131147,505309.6459090751,4.0,3.0,2130.0,0.1659779614325069,39.42489,-76.3656,329900.0
791025.4672131147,508110.6160492565,3.0,2.0,1596.0,0.276078971533517,38.30378,-76.54315,349900.0
791025.4672131147,525771.7136590264,3.0,1.0,944.0,0.3599632690541781,38.37708,-75.57042,234000.0
791025.4672131147,1079811.3602376457,6.0,11.0,15737.0,20.09,39.052467,-76.53767,14995000.0
791025.4672131147,343581.545708308,4.0,4.0,2363.0,0.5075987144168962,39.22372,-76.90021,740000.0
791025.4672131147,523630.97038259485,3.0,2.0,1578.0,0.1399908172635445,39.52816,-76.32491,325000.0
791025.4672131147,451616.3983840154,3.0,2.0,1416.0,0.0975665748393021,39.65945,-78.76663,129900.0
791025.4672131147,494260.8921927597,4.0,2.0,1868.0,0.2839990817263544,39.13136,-76.23258,239000.0
791025.4672131147,458352.0813553734,5.0,2.0,1092.0,0.75,39.296345,-79.34641,145000.0
791025.4672131147,564725.4964584718,4.0,4.0,1748.0,0.0601928374655647,39.03464,-77.12323,849000.0
791025.4672131147,651392.054227256,3.0,3.0,2489.0,0.5693296602387512,38.88426,-76.33549,875000.0
791025.4672131147,515558.2259882445,3.0,2.0,1416.0,0.2299586776859504,39.63391,-77.04301,235000.0
791025.4672131147,519249.1934253749,3.0,3.0,1312.0,0.1147842056932966,38.82988,-76.50018,399900.0
791025.4672131147,508688.3816435336,3.0,3.0,2018.0,0.5780073461891644,39.260487,-75.84993,355000.0
791025.4672131147,503242.0265493721,4.0,4.0,2148.0,0.2982093663911845,38.63957,-76.92472,535000.0
791025.4672131147,559747.6724544641,4.0,4.0,2798.0,1.28,39.42373,-76.56851,775000.0
791025.4672131147,519174.3052983817,4.0,3.0,3706.0,2.13,38.74121,-76.09005,950000.0
791025.4672131147,515373.8428684261,3.0,2.0,1170.0,0.4591597796143251,38.80417,-76.84193,265000.0
791025.4672131147,529236.5353481577,3.0,3.0,1704.0,2.8302009182736456,39.10246,-76.70823,375000.0
791025.4672131147,531723.1751996618,4.0,4.0,1624.0,0.187396694214876,39.06437,-77.07841,599000.0
791025.4672131147,522511.76791808615,4.0,2.0,1956.0,0.9199954086317724,39.41311,-76.41552,585000.0
791025.4672131147,496520.3796989992,5.0,4.0,1644.0,0.0682966023875114,39.45226,-77.37421,374900.0
791025.4672131147,513922.68593836157,3.0,2.0,1144.0,0.25,38.36848,-76.41327,223900.0
791025.4672131147,486649.8178698284,0.0,0.0,912.0,0.3098943985307621,39.60732,-75.97563,125000.0
791025.4672131147,524966.4921424272,3.0,3.0,2275.0,0.5833333333333334,39.52777,-76.44991,475000.0
791025.4672131147,337841.84857615124,3.0,2.0,1222.0,0.0482093663911845,39.33526,-76.63659,250000.0
791025.4672131147,1547874.8672575112,5.0,6.0,7472.0,0.4571625344352617,38.98324,-77.15524,1900000.0
791025.4672131147,507038.54437879456,4.0,3.0,1949.0,0.1452479338842975,39.14398,-76.59408,389900.0
791025.4672131147,497987.04312012886,2.0,1.0,2434.0,1.25,39.66719,-79.17852,149000.0
791025.4672131147,512539.9842610622,4.0,2.0,3268.0,0.4117309458218549,39.04924,-76.06857,499000.0
791025.4672131147,337841.84857615124,0.0,0.0,1041.0,0.0334251606978879,39.28742,-76.6731,20000.0
791025.4672131147,515558.2259882445,3.0,3.0,2025.0,0.7299816345270891,39.52747,-76.95299,475000.0
791025.4672131147,337841.84857615124,3.0,1.0,960.0,0.38,39.2381,-76.60615,89999.0
791025.4672131147,488291.24253781117,3.0,2.0,1408.0,0.6672865013774105,39.15571,-76.9276,500000.0
791025.4672131147,503242.0265493721,4.0,3.0,2185.0,0.2298898071625344,38.62381,-76.95528,445000.0
791025.4672131147,502756.30261425674,4.0,3.0,1792.0,0.2236455463728191,39.05771,-76.50866,485000.0
791025.4672131147,434096.394659883,3.0,3.0,2080.0,0.2066115702479339,38.39241,-75.16071,399900.0
791025.4672131147,480507.0294290038,3.0,2.0,1000.0,2.1346501377410467,38.864,-76.8414,109900.0
791025.4672131147,516096.47025407525,4.0,4.0,2166.0,2.29,39.54484,-77.224,645000.0
791025.4672131147,531723.1751996618,4.0,4.0,2216.0,0.1806932966023875,39.0332,-77.02306,574000.0
791025.4672131147,1389473.748951713,4.0,2.0,1038.0,0.222910927456382,38.96306,-76.49236,550000.0
791025.4672131147,503242.0265493721,4.0,2.0,1781.0,0.2203856749311294,38.60602,-76.9182,295000.0
791025.4672131147,537977.339578727,4.0,3.0,1936.0,1.0,39.35144,-76.98204,575000.0
791025.4672131147,358455.41672667285,3.0,2.0,1400.0,0.1,39.4518,-76.22411,115900.0
791025.4672131147,522511.76791808615,4.0,2.0,1476.0,0.337465564738292,39.38316,-76.42616,339900.0
791025.4672131147,337841.84857615124,5.0,3.0,2590.0,0.05,39.32203,-76.681,269900.0
791025.4672131147,511525.4029415433,3.0,3.0,1160.0,3.8186400000000007,39.20749,-76.7356,275000.0
791025.4672131147,648851.1610263275,1.0,2.0,733.0,0.364,38.38231,-75.06528,385000.0
791025.4672131147,337841.84857615124,3.0,2.0,1260.0,0.31885858585858584,39.29781,-76.57549,175000.0
791025.4672131147,482137.5300298956,5.0,4.0,2412.0,0.3056244260789715,39.31271,-77.62854,285000.0
791025.4672131147,513922.68593836157,3.0,3.0,1994.0,0.4605601469237833,38.37253,-76.39228,579900.0
791025.4672131147,507038.54437879456,4.0,4.0,3352.0,0.1109963269054178,39.169,-76.56326,560000.0
791025.4672131147,515373.8428684261,4.0,4.0,5766.0,2.0,38.89037,-76.70083,799000.0
791025.4672131147,1389473.748951713,3.0,2.0,1580.0,0.91754,38.95128,-76.4853,240000.0
791025.4672131147,576415.1725802715,4.0,4.0,3854.0,0.4599862258953168,39.53757,-79.35197,1100000.0
791025.4672131147,616042.4241965257,6.0,4.0,5090.0,3.0,39.29515,-77.0144,1175000.0
791025.4672131147,459104.2126102351,4.0,2.0,1270.0,0.3443526170798898,39.4212,-76.29174,299900.0
791025.4672131147,337841.84857615124,2.0,3.0,2040.0,0.0218549127640036,39.28337,-76.56902,349900.0
791025.4672131147,502340.54648923676,3.0,3.0,998.0,0.1434802571166207,38.84617,-76.881,295500.0
791025.4672131147,534594.519245289,5.0,3.0,2130.0,0.1344123048668503,38.99389,-76.9991,549000.0
791025.4672131147,511163.6827260471,3.0,2.0,1965.0,0.4799816345270891,39.35626,-75.84972,389900.0
791025.4672131147,531723.1751996618,3.0,4.0,1440.0,0.0598025711662075,39.08022,-76.97289,384900.0
791025.4672131147,733420.0089657361,4.0,3.0,1920.0,1.27,39.51959,-76.57177,500000.0
791025.4672131147,514505.47802371485,3.0,2.0,1460.0,0.0918273645546372,38.93289,-76.55515,379000.0
791025.4672131147,358455.41672667285,3.0,1.0,1214.0,0.2835169880624426,39.50835,-76.16941,264900.0
791025.4672131147,497107.0041650089,3.0,2.0,1784.0,0.4799816345270891,38.44037,-76.74092,299000.0
791025.4672131147,451616.3983840154,4.0,2.0,2196.0,0.0717401285583103,39.63371,-78.75901,22500.0
791025.4672131147,565670.1961117156,4.0,4.0,2684.0,0.1699954086317722,39.24461,-76.8127,699000.0
791025.4672131147,458352.0813553734,3.0,2.0,1442.0,0.92,39.52369,-79.34436,399000.0
791025.4672131147,564725.4964584718,3.0,2.0,1526.0,0.1680211202938475,39.07583,-77.13182,515000.0
791025.4672131147,471745.33021062374,3.0,2.0,1492.0,0.7541322314049587,39.61178,-75.87379,355000.0
791025.4672131147,1389473.748951713,2.0,3.0,2092.0,0.046831955922865,38.98083,-76.59209,515000.0
791025.4672131147,496520.3796989992,4.0,4.0,1962.0,0.0528007346189164,39.41924,-77.38858,509990.0
791025.4672131147,496520.3796989992,4.0,4.0,1962.0,0.0528007346189164,39.41935,-77.38857,509990.0
791025.4672131147,496520.3796989992,4.0,4.0,1962.0,0.0528007346189164,39.41941,-77.38855,509990.0
791025.4672131147,496520.3796989992,4.0,4.0,1962.0,0.0528007346189164,39.41919,-77.3886,534990.0
791025.4672131147,496520.3796989992,4.0,4.0,1962.0,0.0528007346189164,39.419548,-77.38862,534990.0
791025.4672131147,337841.84857615124,4.0,2.0,1716.0,0.3,39.35254,-76.59828,269900.0
791025.4672131147,648851.1610263275,2.0,2.0,912.0,0.337148025711662,38.423023,-75.05524,23000.0
791025.4672131147,337841.84857615124,3.0,2.0,1948.0,0.0711202938475665,39.32859,-76.66714,249900.0
791025.4672131147,1547874.8672575112,6.0,10.0,15000.0,2.7728,38.99992,-77.13377,11500000.0
791025.4672131147,470173.5933287584,3.0,2.0,1344.0,2.15,38.55696,-75.84066,220000.0
791025.4672131147,480507.0294290038,3.0,2.0,832.0,0.1047520661157024,38.8901,-76.91173,235000.0
791025.4672131147,496520.3796989992,4.0,2.0,1738.0,0.1721763085399449,39.43211,-77.42739,400000.0
791025.4672131147,510004.0175906825,3.0,3.0,1692.0,0.0803489439853076,39.171856,-76.53826,360000.0
791025.4672131147,523504.72537238954,4.0,2.0,2034.0,0.154040404040404,39.46845,-76.63377,399000.0
791025.4672131147,337841.84857615124,3.0,2.0,1320.0,0.0844123048668503,39.3475,-76.54976,229900.0
791025.4672131147,496958.163165861,3.0,2.0,1144.0,0.1377410468319559,39.54396,-76.09295,320000.0
791025.4672131147,337841.84857615124,3.0,2.0,1474.0,0.1606978879706152,39.34977,-76.69141,229900.0
791025.4672131147,503242.0265493721,3.0,3.0,1750.0,0.2166207529843893,38.62646,-76.95689,420000.0
791025.4672131147,507038.54437879456,3.0,2.0,1360.0,0.1492194674012855,39.14791,-76.6266,324999.0
791025.4672131147,337841.84857615124,3.0,2.0,1537.0,0.1858815426997245,39.38117,-76.6523,385000.0
791025.4672131147,575769.6379606831,3.0,3.0,3317.0,1.05,39.43291,-76.72004,599900.0
791025.4672131147,521100.3498223263,4.0,3.0,2416.0,0.4870064279155188,38.47217,-76.49691,380000.0
791025.4672131147,494921.73579494125,3.0,3.0,1327.0,0.3568815426997245,38.83442,-76.93749,286000.0
791025.4672131147,456233.9026196505,3.0,3.0,1633.0,0.0642791551882461,39.47488,-76.31066,289900.0
791025.4672131147,648851.1610263275,2.0,2.0,974.0,0.29800091827364555,38.4155,-75.06061,365000.0
791025.4672131147,503242.0265493721,4.0,3.0,3166.0,1.13,38.58055,-76.86698,575000.0
791025.4672131147,496520.3796989992,5.0,4.0,2760.0,0.2295684113865932,39.47029,-77.41225,525000.0
791025.4672131147,343581.545708308,4.0,4.0,2088.0,0.0526859504132231,39.16948,-76.85499,435000.0
791025.4672131147,434096.394659883,2.0,1.0,748.0,0.0459136822773186,38.4046,-75.16095,235000.0
791025.4672131147,648851.1610263275,4.0,3.0,2198.0,0.2760560146923783,38.319744,-75.118935,575000.0
791025.4672131147,509723.7223653109,3.0,2.0,1350.0,0.6779843893480257,38.54781,-77.08216,364900.0
791025.4672131147,503498.5938725326,3.0,2.0,1461.0,0.5399908172635446,39.2825,-76.09554,310000.0
791025.4672131147,523630.97038259485,4.0,3.0,2132.0,1.15,39.54295,-76.38539,510000.0
791025.4672131147,572189.4503976166,3.0,4.0,1292.0,0.0344352617079889,38.90387,-76.82269,295000.0
791025.4672131147,492257.3310095164,4.0,2.0,1214.0,0.3182277318640955,37.992302,-75.84859,269900.0
791025.4672131147,515189.8942355746,4.0,3.0,1988.0,1.15,38.74435,-75.98674,599000.0
791025.4672131147,456233.9026196505,5.0,4.0,4279.0,0.173989898989899,39.48381,-76.29607,775000.0
791025.4672131147,515373.8428684261,2.0,2.0,1050.0,0.5551386593204776,38.82248,-76.76321,234900.0
791025.4672131147,529236.5353481577,3.0,3.0,1486.0,0.1086317722681359,39.06504,-76.69731,329900.0
791025.4672131147,567713.5205519039,5.0,4.0,4082.0,0.255257116620753,39.11019,-77.25428,925000.0
791025.4672131147,501300.14970516635,4.0,4.0,2360.0,0.0459136822773186,39.17356,-77.29389,520000.0
791025.4672131147,535987.6190836325,3.0,3.0,2382.0,0.8375573921028466,39.27371,-76.15974,875000.0
791025.4672131147,337841.84857615124,3.0,3.0,2108.0,0.4566115702479338,39.40889,-76.49839,390000.0
791025.4672131147,564725.4964584718,5.0,5.0,3075.0,0.2210514233241506,39.05215,-77.09711,625000.0
791025.4672131147,514505.47802371485,5.0,2.0,1965.0,0.3213957759412305,38.90183,-76.52406,525000.0
791025.4672131147,500177.31774950435,3.0,2.0,1130.0,1.0,38.60543,-77.1276,380000.0
791025.4672131147,565744.249432395,3.0,2.0,1378.0,0.1510330578512396,39.16089,-76.51356,385000.0
791025.4672131147,572189.4503976166,4.0,4.0,3178.0,2.71,38.9721,-76.72707,999000.0
791025.4672131147,648851.1610263275,2.0,2.0,816.0,0.7770165289256197,38.33871,-75.08635,485000.0
791025.4672131147,521713.78028335224,3.0,3.0,1984.0,1.09,39.71394,-75.981,450000.0
791025.4672131147,473624.70960201544,3.0,2.0,1568.0,0.0798209366391184,39.65228,-77.72759,185000.0
791025.4672131147,502340.54648923676,3.0,2.0,2240.0,0.1492194674012855,38.87108,-76.88092,345000.0
791025.4672131147,1079811.3602376457,4.0,3.0,3216.0,0.4699954086317722,39.077103,-76.59546,1245000.0
791025.4672131147,471745.33021062374,4.0,1.0,1700.0,0.1149908172635445,39.60758,-75.79257,289000.0
791025.4672131147,2050714.0277011618,5.0,4.0,3736.0,2.15,38.28875,-76.67345,775000.0
791025.4672131147,572189.4503976166,3.0,2.0,2084.0,0.7933884297520661,38.9706,-76.70994,525000.0
791025.4672131147,509723.7223653109,3.0,2.0,2358.0,0.7549816345270891,38.57216,-76.99142,479900.0
791025.4672131147,515373.8428684261,5.0,5.0,5484.0,0.2148760330578512,38.88192,-76.76765,871000.0
791025.4672131147,489173.6508451665,5.0,3.0,2264.0,1.48,38.32533,-76.22447,199900.0
791025.4672131147,497107.0041650089,2.0,2.0,1848.0,0.6555555555555556,38.38087,-76.83721,350000.0
791025.4672131147,1389473.748951713,5.0,5.0,3972.0,0.6149908172635445,38.96407,-76.59165,1975000.0
791025.4672131147,337841.84857615124,4.0,3.0,3186.0,0.1699954086317722,39.37104,-76.64842,574900.0
